"RelPath","SizeBytes","LastModified"
".venv\Lib\site-packages\numpy\_core\_simd.pyi","1013","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_string_helpers.py","2945","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_string_helpers.pyi","370","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_struct_ufunc_tests.cp312-win_amd64.lib","2228","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_struct_ufunc_tests.cp312-win_amd64.pyd","14336","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_type_aliases.py","3886","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_type_aliases.pyi","2306","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_ufunc_config.py","16126","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_ufunc_config.pyi","1930","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_umath_tests.cp312-win_amd64.lib","2104","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_umath_tests.cp312-win_amd64.pyd","33280","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\_umath_tests.pyi","2344","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\arrayprint.py","67050","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\arrayprint.pyi","4688","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\cversions.py","360","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\defchararray.py","39231","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\defchararray.pyi","29794","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\einsumfunc.py","59578","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\einsumfunc.pyi","5109","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\fromnumeric.py","146891","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\fromnumeric.pyi","46598","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\function_base.py","20224","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\function_base.pyi","7321","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\getlimits.py","15465","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\getlimits.pyi","3921","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\__multiarray_api.c","13074","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\__multiarray_api.h","63371","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\__ufunc_api.c","1854","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\__ufunc_api.h","13754","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\_neighborhood_iterator_imp.h","1947","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\_numpyconfig.h","902","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\_public_dtype_api_table.h","4660","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\arrayobject.h","211","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\arrayscalars.h","4522","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\dtype_api.h","22002","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\halffloat.h","2029","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\ndarrayobject.h","12359","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\ndarraytypes.h","68964","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_2_compat.h","8795","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_2_complexcompat.h","885","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_3kcompat.h","10047","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_common.h","33873","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_cpu.h","4478","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_endian.h","2957","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_math.h","19460","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_no_deprecated_api.h","698","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\npy_os.h","1298","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\numpyconfig.h","7651","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\random\bitgen.h","508","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\random\distributions.h","10070","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\random\libdivide.h","82217","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\random\LICENSE.txt","1039","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\ufuncobject.h","12123","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\include\numpy\utils.h","1222","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\lib\npy-pkg-config\mlib.ini","156","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\lib\npy-pkg-config\npymath.ini","381","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\lib\npymath.lib","156686","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\lib\pkgconfig\numpy.pc","198","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\memmap.py","13014","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\memmap.pyi","50","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\multiarray.py","58526","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\multiarray.pyi","36157","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\numeric.py","85809","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\numeric.pyi","32989","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\numerictypes.py","16600","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\numerictypes.pyi","3699","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\overrides.py","7668","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\overrides.pyi","1777","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\printoptions.py","1088","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\printoptions.pyi","622","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\records.py","37842","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\records.pyi","9515","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\shape_base.py","33708","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\shape_base.pyi","5437","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\strings.py","52391","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\strings.pyi","14127","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\_locales.py","2248","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\_natype.py","4531","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\astype_copy.pkl","716","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\generate_umath_validation_data.cpp","6012","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\recarray_from_file.fits","8640","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arccos.csv","62794","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arccosh.csv","62794","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arcsin.csv","62768","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arcsinh.csv","61718","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arctan.csv","61734","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-arctanh.csv","62768","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cbrt.csv","62275","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cos.csv","60497","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-cosh.csv","62298","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp.csv","17903","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-exp2.csv","60053","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-expm1.csv","61728","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log.csv","11963","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log10.csv","70551","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log1p.csv","61732","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-log2.csv","70546","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-README.txt","982","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-sin.csv","59981","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-sinh.csv","61722","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-tan.csv","61728","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\data\umath-validation-set-tanh.csv","61728","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\cython\checks.pyx","11324","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\cython\meson.build","1311","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\cython\setup.py","898","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\limited_api_latest.c","471","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\limited_api1.c","326","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\limited_api2.pyx","214","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\meson.build","1725","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\examples\limited_api\setup.py","461","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test__exceptions.py","3012","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_abc.py","2275","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_api.py","24915","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_argparse.py","2914","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_array_api_info.py","3176","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_array_coercion.py","36319","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_array_interface.py","8065","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_arraymethod.py","3307","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_arrayobject.py","3431","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_arrayprint.py","51898","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_casting_floatingpoint_errors.py","5230","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_casting_unittests.py","41899","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_conversion_utils.py","6715","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_cpu_dispatcher.py","1619","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_cpu_features.py","17422","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_custom_dtypes.py","14889","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_cython.py","11020","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_datetime.py","127760","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_defchararray.py","31541","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_deprecations.py","17940","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_dlpack.py","6021","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_dtype.py","85332","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_einsum.py","59244","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_errstate.py","4759","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_extint128.py","5842","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_finfo.py","2574","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_function_base.py","18187","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_getlimits.py","5624","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_half.py","25853","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_hashtable.py","1184","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_indexerrors.py","4835","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_indexing.py","66315","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_item_selection.py","6798","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_limited_api.py","3565","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_longdouble.py","12824","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_mem_overlap.py","30250","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_mem_policy.py","17301","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_memmap.py","8546","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_multiarray.py","431981","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_multiprocessing.py","2089","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_multithreading.py","12498","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_nditer.py","141372","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_nep50_promotions.py","10355","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_numeric.py","164905","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_numerictypes.py","24824","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_overrides.py","28577","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_print.py","7117","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_protocols.py","1219","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_records.py","21156","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_regression.py","98849","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_scalar_ctors.py","6896","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_scalar_methods.py","12839","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_scalarbuffer.py","5787","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_scalarinherit.py","2692","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_scalarmath.py","47385","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_scalarprint.py","20108","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_shape_base.py","32771","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_simd_module.py","4055","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_simd.py","50239","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_stringdtype.py","60358","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_strings.py","61679","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_ufunc.py","143272","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_umath_accuracy.py","5953","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_umath_complex.py","24242","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_umath.py","201458","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\tests\test_unicode.py","13356","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\umath.py","2200","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_core\umath.pyi","3948","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_distributor_init.py","436","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_distributor_init.pyi","28","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_expired_attrs_2_0.py","3849","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_expired_attrs_2_0.pyi","1300","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_globals.py","4276","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_globals.pyi","297","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_pyinstaller\__init__.py","0","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pyinstaller\__init__.pyi","0","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pyinstaller\hook-numpy.py","1398","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pyinstaller\hook-numpy.pyi","156","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pyinstaller\tests\__init__.py","345","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pyinstaller\tests\pyinstaller-smoke.py","1175","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pyinstaller\tests\test_pyinstaller.py","1170","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_pytesttester.py","6529","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_pytesttester.pyi","521","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\_typing\__init__.py","5639","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_add_docstring.py","4152","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_array_like.py","4294","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_char_codes.py","8977","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_dtype_like.py","3978","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_extended_precision.py","449","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_nbit_base.py","3152","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_nbit_base.pyi","778","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_nbit.py","651","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_nested_sequence.py","2584","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_scalars.py","964","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_shape.py","283","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_ufunc.py","163","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_typing\_ufunc.pyi","30596","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\__init__.py","3572","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\__init__.pyi","728","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\_convertions.py","347","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\_convertions.pyi","122","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\_inspect.py","7628","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\_inspect.pyi","2324","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\_pep440.py","14474","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\_utils\_pep440.pyi","3964","2026-05-14 22:14:52"
".venv\Lib\site-packages\numpy\char\__init__.py","95","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\char\__init__.pyi","1651","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\conftest.py","8900","2026-05-14 22:14:50"
".venv\Lib\site-packages\numpy\core\__init__.py","1323","2026-05-14 22:14:50"
